children,dob_years,education,marital_status,gender,income_type,debt,total_income,purpose
1,31,high school,married,F,unemployed,0,166853.8189,used car deal
0,27,high school,married,M,employee,1,,construction of residential real estate
1,37,high school,married,M,employee,0,245613.0824,buying a family home
0,37,high school,single,F,employee,0,200422.0459,commercial real estate transactions
0,22,high school,single,F,unemployed,0,136093.9118,construction of residential real estate
0,38,high school,married,F,employee,1,,for a wedding
0,39,high school,single,F,public employee,0,106737.5938,real estate
0,42,GRADUATE,married,F,unemployed,0,,to buy a used car
0,29,secondary school,single,M,employee,0,97145.67904,real estate
0,51,GRADUATE,married,F,employee,0,49742.82689,to buy a car
0,60,high school,married,F,employee,0,85336.63432,buying a family home
0,54,high school,married,F,retiree,0,,real estate transactions
0,25,secondary school,married,F,employee,0,407899.8916,get married
0,27,GRADUATE,divorced,F,employee,1,97872.60257,higher education
1,39,GRADUATE,married,M,employee,0,,buying home
0,39,GRADUATE,married,F,unemployed,0,194772.4459,cars
0,45,high school,married,M,employee,1,145210.953,cars
0,27,high school,married,F,employee,0,162436.4109,property
3,34,GRADUATE,married,F,employee,0,127426.2757,buying a rental property
2,34,high school,married,F,employee,0,83313.81797,car
1,56,secondary school,married,F,retiree,0,122575.6678,car deal
2,35,underGRADUATE,married,M,employee,0,260165.145,education
0,37,high school,single,F,employee,0,274779.4854,education
0,45,GRADUATE,married,F,employee,0,136473.0625,to buy a used car
0,54,high school,married,F,employee,0,266487.7398,car deal
0,33,high school,single,M,public employee,0,123038.6927,car deal
0,32,GRADUATE,married,F,unemployed,0,141859.4822,education
0,62,GRADUATE,married,M,public employee,0,,housing
1,32,high school,married,F,employee,0,201939.7346,construction of residential real estate
1,44,GRADUATE,married,M,retiree,0,81196.47434,property
0,51,high school,married,F,retiree,0,,real estate
1,52,high school,married,M,employee,0,,cars
0,44,high school,married,F,employee,0,110559.4391,to buy a car
0,46,high school,married,F,employee,0,76016.89308,housing
0,62,high school,widow / widower,F,retiree,0,,property
1,40,high school,married,M,employee,0,95058.77367,house construction
0,44,high school,married,F,employee,0,88406.64291,construction of residential real estate
2,38,underGRADUATE,married,F,employee,0,87510.10804,buying a property
0,53,high school,married,F,retiree,0,103377.1818,commercial real estate transactions
0,61,high school,married,F,retiree,0,74181.54298,to buy a car
1,40,GRADUATE,married,F,employee,0,165758.6302,wedding
0,59,high school,married,F,retiree,1,,buying a home
20,45,high school,married,M,employee,1,177922.6304,for a wedding
1,44,high school,married,F,employee,0,,car deal
0,36,GRADUATE,married,M,public employee,0,,commercial real estate transactions
0,54,GRADUATE,married,F,employee,0,164648.6052,real estate transactions
1,44,GRADUATE,married,F,public employee,1,134825.8704,to buy a used car
0,41,GRADUATE,married,M,employee,0,233117.6471,to buy a car
0,53,high school,single,F,employee,0,268304.5325,construction of residential real estate
0,38,GRADUATE,married,F,unemployed,0,98028.1303,cars
0,50,high school,married,M,unemployed,0,78800.80424,to buy a car
0,36,high school,married,F,employee,0,133022.787,house construction
0,44,high school,single,M,employee,0,159927.5226,purchase of commercial property
0,51,high school,married,M,employee,0,154745.5297,commercial real estate transactions
0,46,high school,married,F,public employee,0,186158.43,real estate
1,46,high school,married,F,employee,0,58912.91351,home renovation
1,37,GRADUATE,married,M,unemployed,0,200701.997,automobile
1,39,high school,married,F,employee,0,144832.6451,to buy a car
0,50,high school,married,M,employee,0,243553.9847,transactions with real estate
1,22,high school,single,F,employee,0,122572.4287,real estate transactions
0,64,high school,married,F,retiree,0,92686.19523,education
0,47,high school,married,F,unemployed,0,126297.953,get married
1,53,high school,divorced,M,employee,0,175526.1189,purchase of residential property
0,21,high school,married,F,employee,0,130949.1996,housing transactions
0,35,underGRADUATE,married,M,employee,0,,wedding
0,28,GRADUATE,divorced,M,employee,1,278499.6184,education
0,67,high school,single,F,retiree,0,43153.94941,buying a rental property
0,34,high school,single,M,unemployed,0,260932.4729,used car deal
0,59,high school,married,F,employee,0,287272.7148,degree
1,28,high school,married,F,unemployed,0,227909.633,education
1,56,GRADUATE,married,F,public employee,0,,house construction
0,47,high school,married,M,employee,0,61724.30134,wedding
0,29,GRADUATE,married,M,public employee,0,224819.3144,buying a home
0,31,GRADUATE,married,F,employee,0,286069.4959,housing
1,45,high school,married,M,employee,0,284279.9057,higher education
1,49,GRADUATE,married,M,retiree,0,624655.9531,for a wedding
0,58,high school,married,F,retiree,0,,home renovation
0,32,GRADUATE,married,F,unemployed,0,155334.1218,commercial real estate transactions
0,32,underGRADUATE,married,M,employee,0,176663.058,purchase of commercial property
0,44,high school,married,F,employee,0,61025.47477,real estate
-1,69,high school,single,F,retiree,0,116521.0459,real estate transactions
0,37,high school,married,F,employee,0,106810.2521,buying home
0,49,high school,married,F,employee,0,74131.90288,higher education
1,54,GRADUATE,married,M,retiree,1,100650.006,to buy a used car
1,42,GRADUATE,married,F,employee,0,103630.9779,wedding
0,47,high school,single,F,public employee,0,141705.8221,higher education
0,42,GRADUATE,married,F,public employee,0,214723.2345,buying a home
1,46,high school,married,M,unemployed,0,336518.61,to buy a car
0,22,high school,married,F,unemployed,1,72002.72172,real estate transactions
1,38,high school,married,M,employee,0,181470.1727,get married
0,53,high school,married,M,employee,0,86679.67839,purchase of commercial property
1,47,high school,married,M,employee,1,194561.9102,for a wedding
1,30,high school,married,M,employee,0,139455.7449,buying a property
1,31,high school,married,M,employee,0,239036.0499,buying home
0,45,high school,married,F,employee,0,86091.49145,car deal
0,31,high school,divorced,F,employee,0,109825.5778,real estate transactions
0,66,GRADUATE,married,F,retiree,0,96826.83976,construction of residential real estate
0,32,GRADUATE,married,F,unemployed,0,188362.4465,real estate transactions
1,43,high school,married,F,unemployed,0,61442.12803,real estate
0,69,high school,widow / widower,F,retiree,0,281135.6894,cars
0,30,GRADUATE,married,F,employee,0,167362.0126,purchase of commercial property
1,58,high school,married,F,unemployed,0,78037.17522,transactions with real estate
0,52,high school,married,F,unemployed,0,,buying a property
0,62,high school,married,M,public employee,0,130286.4529,automobile
0,51,high school,married,F,employee,0,,property
0,52,high school,married,F,employee,0,129023.3947,specialized education
0,59,GRADUATE,married,F,retiree,0,149680.1488,to buy a used car
0,49,high school,married,F,unemployed,0,100504.4001,for a wedding
0,57,high school,married,F,retiree,0,129004.3671,buying a home
1,26,high school,married,M,employee,1,145569.4223,education
0,51,high school,married,F,unemployed,0,107719.315,education
0,64,high school,married,F,retiree,0,109798.2824,construction of residential real estate
0,62,high school,married,F,retiree,0,66297.48196,degree
0,58,high school,married,M,employee,0,101892.7736,buying a home
0,51,high school,married,F,employee,0,,buying a family home
1,27,GRADUATE,married,F,employee,0,181976.7776,to buy a used car
2,27,GRADUATE,married,F,employee,0,49305.31011,education
0,25,GRADUATE,single,M,employee,0,68327.47821,purchase of commercial property
0,49,GRADUATE,married,F,unemployed,0,133678.4426,buying home
0,49,high school,widow / widower,F,employee,0,220751.5297,purchase of commercial property
1,38,high school,married,F,unemployed,0,376985.7933,buying a family home
1,36,high school,divorced,M,employee,0,141928.0402,car deal
0,48,high school,married,F,unemployed,0,438860.8171,wedding
0,47,high school,married,F,unemployed,0,165012.9659,transactions with real estate
0,27,high school,single,M,unemployed,0,147001.7145,used car deal
0,40,high school,single,M,employee,0,225048.5839,purchase of commercial property
0,34,high school,married,M,employee,0,161846.5337,commercial real estate transactions
1,40,GRADUATE,single,F,unemployed,0,195156.4876,education
0,39,high school,married,F,employee,0,167522.8409,automobile
0,25,GRADUATE,married,F,employee,0,,buying a home
0,66,high school,married,F,retiree,0,117711.5968,for a wedding
0,72,high school,widow / widower,F,retiree,0,96519.33965,buying a family home
0,45,high school,married,F,unemployed,1,190045.5443,transactions with real estate
0,47,high school,married,F,employee,0,95107.14911,wedding
0,56,high school,married,F,retiree,0,115983.2567,real estate transactions
1,32,GRADUATE,married,M,unemployed,0,423952.487,housing
2,38,high school,single,F,employee,0,109865.7172,car
0,28,high school,married,M,employee,0,,education
0,53,high school,married,M,employee,0,127382.55,get married
5,38,secondary school,married,F,employee,0,212545.3662,higher education
0,27,GRADUATE,married,M,unemployed,0,464729.5215,higher education
2,26,high school,married,M,employee,0,166290.6175,buying a property
1,40,high school,divorced,M,unemployed,0,326586.7473,car deal
0,54,high school,married,F,employee,1,,automobile
1,36,high school,married,M,unemployed,0,199546.9266,buying a family home
0,32,high school,married,F,employee,0,167067.1169,purchase of residential property
0,61,high school,married,F,retiree,0,91621.20373,degree
0,49,high school,married,F,unemployed,0,,to buy a used car
0,38,GRADUATE,married,M,unemployed,0,244419.4426,purchase of residential property
0,0,high school,married,F,retiree,0,259193.9203,buying home
1,50,high school,married,F,public employee,0,150873.2044,buying home
1,33,high school,married,F,employee,0,182766.7942,car
0,26,GRADUATE,married,F,unemployed,0,144171.2448,for a wedding
0,67,high school,married,F,retiree,0,112656.0491,automobile
0,47,GRADUATE,married,F,employee,0,73935.46821,transactions with real estate
0,59,underGRADUATE,married,F,retiree,0,254203.2973,to buy a car
0,57,high school,widow / widower,M,public employee,1,,car
0,52,GRADUATE,married,F,public employee,0,201082.7526,to buy a used car
0,58,high school,single,F,retiree,0,130871.4505,home renovation
0,62,high school,married,F,retiree,0,98855.47731,wedding
1,31,high school,married,F,employee,1,,for a wedding
0,23,high school,married,M,public employee,0,264393.5168,house construction
0,24,underGRADUATE,single,F,unemployed,0,,house construction
0,57,GRADUATE,married,F,public employee,0,258283.8645,specialized education
0,29,high school,married,F,employee,1,202343.3166,get married
0,63,high school,married,M,employee,0,65895.35523,home renovation
1,26,GRADUATE,married,F,public employee,0,,education
0,54,GRADUATE,married,M,employee,0,235257.3292,house construction
0,60,high school,married,F,retiree,0,161253.2454,purchase of residential property
1,59,high school,married,F,employee,0,,property
1,63,high school,married,F,retiree,0,160393.2092,housing transactions
1,65,GRADUATE,married,F,employee,0,146556.1651,get married
0,52,high school,married,M,employee,0,277343.7048,to buy a car
0,50,high school,married,F,employee,0,166502.4064,wedding
0,26,high school,married,M,unemployed,0,234138.5192,car deal
0,28,high school,single,F,employee,0,110887.2136,purchase of residential property
0,48,high school,married,F,employee,0,96750.23611,real estate transactions
0,67,high school,divorced,F,retiree,0,57327.93594,housing
0,41,high school,married,M,unemployed,0,96852.3592,higher education
1,36,high school,married,F,employee,0,98181.66361,real estate
0,45,high school,married,M,unemployed,0,268727.6386,housing transactions
0,61,high school,married,F,employee,0,41900.47064,construction of residential real estate
1,29,GRADUATE,married,F,unemployed,0,75858.87679,get married
0,65,high school,married,F,retiree,0,282236.7932,buying a property
0,27,high school,single,F,employee,1,75568.83676,to buy a used car
0,67,high school,married,M,retiree,0,55597.47616,buying a family home
0,37,GRADUATE,married,M,employee,0,78136.89988,home renovation
0,52,high school,married,F,public employee,0,105939.0326,housing transactions
